"","query","kingdom","phylum","class","order","family","genus","species","community"
"7376","M03493:516:000000000-L4LRP:1:2114:11928:27121","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"7377","M03493:516:000000000-L4LRP:1:1106:24408:6001","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7378","M03493:516:000000000-L4LRP:1:1108:23251:26480","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7379","M03493:516:000000000-L4LRP:1:1102:14871:14696","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7380","M03493:516:000000000-L4LRP:1:1108:15970:17583","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"7381","M03493:516:000000000-L4LRP:1:2111:9007:13333","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"7382","M03493:516:000000000-L4LRP:1:2111:23764:5370","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"7383","M03493:516:000000000-L4LRP:1:2114:7091:9715","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"7384","M03493:516:000000000-L4LRP:1:2102:10042:3322","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","Cercozoa sp.","protists"
"7385","M03493:516:000000000-L4LRP:1:1103:18975:3253","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7386","M03493:516:000000000-L4LRP:1:2113:16677:12544","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"7387","M03493:516:000000000-L4LRP:1:1101:15188:1989","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7388","M03493:516:000000000-L4LRP:1:1102:27977:20173","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7389","M03493:516:000000000-L4LRP:1:1105:16776:19817","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7390","M03493:516:000000000-L4LRP:1:1114:24504:9073","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7391","M03493:516:000000000-L4LRP:1:2102:23595:8022","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7392","M03493:516:000000000-L4LRP:1:1111:5978:9788","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7393","M03493:516:000000000-L4LRP:1:2110:1964:12842","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7394","M03493:516:000000000-L4LRP:1:1106:8689:17333","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7395","M03493:516:000000000-L4LRP:1:1104:20735:22574","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7396","M03493:516:000000000-L4LRP:1:1111:19845:12504","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7397","M03493:516:000000000-L4LRP:1:1103:15126:17494","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7398","M03493:516:000000000-L4LRP:1:1114:17815:13235","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7399","M03493:516:000000000-L4LRP:1:1111:12019:3880","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7400","M03493:516:000000000-L4LRP:1:1107:25576:17768","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Cercomonadida environmental sample","protists"
"7401","M03493:516:000000000-L4LRP:1:1103:7509:23943","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7402","M03493:516:000000000-L4LRP:1:2108:23201:15997","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Fisculla siemensmai","protists"
"7403","M03493:516:000000000-L4LRP:1:2108:17679:5173","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Sphenoderia","Sphenoderia valdiviana","protists"
"7404","M03493:516:000000000-L4LRP:1:1110:25473:10366","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Sphenoderia","Sphenoderia valdiviana","protists"
"7405","M03493:516:000000000-L4LRP:1:1102:12694:2587","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7406","M03493:516:000000000-L4LRP:1:1101:13198:3042","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"7407","M03493:516:000000000-L4LRP:1:1104:27836:10746","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"7408","M03493:516:000000000-L4LRP:1:2113:18604:9867","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"7409","M03493:516:000000000-L4LRP:1:2113:7072:16094","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"7410","M03493:516:000000000-L4LRP:1:1110:15200:6726","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7411","M03493:516:000000000-L4LRP:1:1108:8560:17686","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"7412","M03493:516:000000000-L4LRP:1:1102:24377:15959","Eukaryota","Cercozoa","Imbricatea","Novel Clade 3","unassigned","unassigned","unassigned","protists"
"7413","M03493:516:000000000-L4LRP:1:1103:10206:11888","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7414","M03493:516:000000000-L4LRP:1:1111:10571:19909","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7415","M03493:516:000000000-L4LRP:1:1106:20428:25122","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"7416","M03493:516:000000000-L4LRP:1:1102:17401:27051","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7417","M03493:516:000000000-L4LRP:1:2109:22143:14637","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Bodomorpha","unassigned","protists"
"7418","M03493:516:000000000-L4LRP:1:1102:22826:21888","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7419","M03493:516:000000000-L4LRP:1:1101:7740:20601","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7420","M03493:516:000000000-L4LRP:1:2114:15207:19651","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7421","M03493:516:000000000-L4LRP:1:1102:20241:21006","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7422","M03493:516:000000000-L4LRP:1:2114:14021:19398","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"7423","M03493:516:000000000-L4LRP:1:1109:22691:11382","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7424","M03493:516:000000000-L4LRP:1:1101:25007:5695","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7425","M03493:516:000000000-L4LRP:1:1101:11224:8547","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7426","M03493:516:000000000-L4LRP:1:1109:14804:26498","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7427","M03493:516:000000000-L4LRP:1:1114:10090:20430","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Ammopiptanthus mongolicus","protists"
"7428","M03493:516:000000000-L4LRP:1:2113:14900:16875","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7429","M03493:516:000000000-L4LRP:1:2104:17687:25448","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7430","M03493:516:000000000-L4LRP:1:2102:8256:17696","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7431","M03493:516:000000000-L4LRP:1:1114:23897:9185","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7432","M03493:516:000000000-L4LRP:1:2113:13879:12121","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"7433","M03493:516:000000000-L4LRP:1:2103:11173:3305","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"7434","M03493:516:000000000-L4LRP:1:2112:16011:6285","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
"7435","M03493:516:000000000-L4LRP:1:1106:3062:18134","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7436","M03493:516:000000000-L4LRP:1:1111:13591:14081","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7437","M03493:516:000000000-L4LRP:1:1106:14305:4995","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7438","M03493:516:000000000-L4LRP:1:2101:24879:12682","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7439","M03493:516:000000000-L4LRP:1:2112:12539:7648","Eukaryota","Cercozoa","Novel Clade Gran-5","unassigned","unassigned","unassigned","unassigned","protists"
"7440","M03493:516:000000000-L4LRP:1:2114:13305:6820","Eukaryota","Cercozoa","Novel Clade Gran-5","unassigned","unassigned","unassigned","unassigned","protists"
"7441","M03493:516:000000000-L4LRP:1:2113:10857:24628","Eukaryota","Cercozoa","Novel Clade Gran-5","unassigned","unassigned","unassigned","unassigned","protists"
"7442","M03493:516:000000000-L4LRP:1:1102:6610:15834","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7443","M03493:516:000000000-L4LRP:1:1112:25253:24656","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7444","M03493:516:000000000-L4LRP:1:2113:9872:23083","Eukaryota","Cercozoa","Granofilosea","unassigned","unassigned","Massisteria","Saccharum hybrid cultivar","protists"
"7445","M03493:516:000000000-L4LRP:1:1104:12010:6609","Eukaryota","Cercozoa","Granofilosea","unassigned","unassigned","Massisteria","Saccharum hybrid cultivar","protists"
"7446","M03493:516:000000000-L4LRP:1:1104:22664:10277","Eukaryota","Cercozoa","Granofilosea","unassigned","unassigned","Massisteria","Saccharum hybrid cultivar","protists"
"7447","M03493:516:000000000-L4LRP:1:1105:26673:20908","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7448","M03493:516:000000000-L4LRP:1:2102:10808:11328","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7449","M03493:516:000000000-L4LRP:1:2107:27005:12121","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7450","M03493:516:000000000-L4LRP:1:2113:16848:18850","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7451","M03493:516:000000000-L4LRP:1:1109:12615:4663","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7452","M03493:516:000000000-L4LRP:1:2113:4693:10827","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Cercomonas fastiga","protists"
"7453","M03493:516:000000000-L4LRP:1:2107:20660:23787","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Cercomonas fastiga","protists"
"7454","M03493:516:000000000-L4LRP:1:1111:15307:25559","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas ambigua","protists"
"7455","M03493:516:000000000-L4LRP:1:1107:19245:27945","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"7456","M03493:516:000000000-L4LRP:1:2114:25804:5806","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"7457","M03493:516:000000000-L4LRP:1:2106:21408:18975","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"7458","M03493:516:000000000-L4LRP:1:1114:9213:16947","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"7459","M03493:516:000000000-L4LRP:1:2103:8354:12512","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"7460","M03493:516:000000000-L4LRP:1:2112:27480:12467","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7461","M03493:516:000000000-L4LRP:1:2114:9971:10247","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7462","M03493:516:000000000-L4LRP:1:2113:22309:19888","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7463","M03493:516:000000000-L4LRP:1:2105:11966:6012","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7464","M03493:516:000000000-L4LRP:1:1106:18838:2513","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7465","M03493:516:000000000-L4LRP:1:2110:18056:2136","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7466","M03493:516:000000000-L4LRP:1:1106:18053:14974","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7467","M03493:516:000000000-L4LRP:1:1109:24100:14368","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7468","M03493:516:000000000-L4LRP:1:2101:16310:11306","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7469","M03493:516:000000000-L4LRP:1:2113:23296:19792","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7470","M03493:516:000000000-L4LRP:1:1106:28175:19323","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7471","M03493:516:000000000-L4LRP:1:1104:16813:18121","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7472","M03493:516:000000000-L4LRP:1:1103:19212:10533","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7473","M03493:516:000000000-L4LRP:1:1111:2554:13681","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7474","M03493:516:000000000-L4LRP:1:1113:11747:28219","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7475","M03493:516:000000000-L4LRP:1:1106:22647:15433","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7476","M03493:516:000000000-L4LRP:1:1103:4016:7995","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomonas","Thaumatomonas sp.","protists"
"7477","M03493:516:000000000-L4LRP:1:2114:8467:23684","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7478","M03493:516:000000000-L4LRP:1:1109:13246:10749","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7479","M03493:516:000000000-L4LRP:1:1114:6857:23040","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7480","M03493:516:000000000-L4LRP:1:2114:23920:16733","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"7481","M03493:516:000000000-L4LRP:1:1101:28562:15515","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"7482","M03493:516:000000000-L4LRP:1:2109:16369:13097","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"7483","M03493:516:000000000-L4LRP:1:1107:10291:2585","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7484","M03493:516:000000000-L4LRP:1:2104:13425:18465","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7485","M03493:516:000000000-L4LRP:1:2113:10688:16276","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"7486","M03493:516:000000000-L4LRP:1:1104:4931:15485","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","Euglypha penardi","protists"
"7487","M03493:516:000000000-L4LRP:1:2103:19574:4522","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Rigidomastix-like sp.","protists"
"7488","M03493:516:000000000-L4LRP:1:1101:17544:22754","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7489","M03493:516:000000000-L4LRP:1:1101:6902:10817","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"7490","M03493:516:000000000-L4LRP:1:1107:19159:3786","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Cercomonadida environmental sample","protists"
"7491","M03493:516:000000000-L4LRP:1:1107:12622:16426","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7492","M03493:516:000000000-L4LRP:1:1102:14003:4828","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Dimorpha-like sp.","protists"
"7493","M03493:516:000000000-L4LRP:1:2114:8512:14126","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Gymnophrys cometa","protists"
"7494","M03493:516:000000000-L4LRP:1:1105:22807:8143","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7495","M03493:516:000000000-L4LRP:1:2103:25141:17825","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7496","M03493:516:000000000-L4LRP:1:1106:14350:22443","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7497","M03493:516:000000000-L4LRP:1:1103:23254:21632","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7498","M03493:516:000000000-L4LRP:1:1113:5734:19852","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7499","M03493:516:000000000-L4LRP:1:1106:17363:19792","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7500","M03493:516:000000000-L4LRP:1:1105:17157:9489","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7501","M03493:516:000000000-L4LRP:1:2114:10048:7634","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7502","M03493:516:000000000-L4LRP:1:2104:21340:19609","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7503","M03493:516:000000000-L4LRP:1:2112:4351:13425","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"7504","M03493:516:000000000-L4LRP:1:1102:15453:19528","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7505","M03493:516:000000000-L4LRP:1:2108:12049:16568","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Athalamea environmental sample","protists"
"7506","M03493:516:000000000-L4LRP:1:1105:17013:19622","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7507","M03493:516:000000000-L4LRP:1:1109:24348:21108","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7508","M03493:516:000000000-L4LRP:1:1106:11206:19527","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7509","M03493:516:000000000-L4LRP:1:2113:15533:8686","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Costa Rica flagellate","protists"
"7510","M03493:516:000000000-L4LRP:1:2112:3949:11195","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7511","M03493:516:000000000-L4LRP:1:1105:10668:6216","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7512","M03493:516:000000000-L4LRP:1:1110:25375:22065","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7513","M03493:516:000000000-L4LRP:1:2111:25609:11219","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7514","M03493:516:000000000-L4LRP:1:1110:6891:16797","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7515","M03493:516:000000000-L4LRP:1:2114:26370:8234","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7516","M03493:516:000000000-L4LRP:1:1104:9781:13529","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"7517","M03493:516:000000000-L4LRP:1:1105:21646:17291","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7518","M03493:516:000000000-L4LRP:1:2104:21083:17068","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomonas","Thaumatomonas sp.","protists"
"7519","M03493:516:000000000-L4LRP:1:1103:13065:14267","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7520","M03493:516:000000000-L4LRP:1:1101:10286:14951","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7521","M03493:516:000000000-L4LRP:1:2103:16397:26718","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7522","M03493:516:000000000-L4LRP:1:2114:13023:18390","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7523","M03493:516:000000000-L4LRP:1:2109:14213:12760","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7524","M03493:516:000000000-L4LRP:1:1111:28526:14668","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7525","M03493:516:000000000-L4LRP:1:1108:17317:11206","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7526","M03493:516:000000000-L4LRP:1:1109:14214:26730","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7527","M03493:516:000000000-L4LRP:1:2109:22423:10931","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7528","M03493:516:000000000-L4LRP:1:2114:14793:24502","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7529","M03493:516:000000000-L4LRP:1:2113:24861:17167","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7530","M03493:516:000000000-L4LRP:1:1105:7662:19905","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","unassigned","protists"
"7531","M03493:516:000000000-L4LRP:1:1104:11308:18476","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7532","M03493:516:000000000-L4LRP:1:1105:11682:11368","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7533","M03493:516:000000000-L4LRP:1:2101:22027:25405","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7534","M03493:516:000000000-L4LRP:1:2112:21400:26232","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Sphenoderia","Sphenoderia pseudominuta","protists"
"7535","M03493:516:000000000-L4LRP:1:1112:29454:15865","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7536","M03493:516:000000000-L4LRP:1:1109:12660:21982","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Sphenoderia","Sphenoderia valdiviana","protists"
"7537","M03493:516:000000000-L4LRP:1:1114:14533:6164","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"7538","M03493:516:000000000-L4LRP:1:2114:8629:17259","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7539","M03493:516:000000000-L4LRP:1:1112:20625:28408","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7540","M03493:516:000000000-L4LRP:1:2113:5624:17267","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7541","M03493:516:000000000-L4LRP:1:1114:19327:3269","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7542","M03493:516:000000000-L4LRP:1:1110:7894:20590","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7543","M03493:516:000000000-L4LRP:1:1102:14807:15248","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7544","M03493:516:000000000-L4LRP:1:1104:10820:9212","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"7545","M03493:516:000000000-L4LRP:1:1110:6978:16002","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7546","M03493:516:000000000-L4LRP:1:2112:26182:22187","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7547","M03493:516:000000000-L4LRP:1:2114:11677:9510","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7548","M03493:516:000000000-L4LRP:1:2108:26750:13996","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas parincurva","protists"
"7549","M03493:516:000000000-L4LRP:1:2112:18888:13222","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","unassigned","protists"
"7550","M03493:516:000000000-L4LRP:1:1111:9559:18647","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
