;usage;bloc;treatment;habitat;rep;Year;id_sample;abundance;Species;Family;Class;stade;mass;name;rankName;fullName;genusName;familyName;orderName;className;phylumName
1272;F;2;C;Forest;4;2023;ANI-23-0712;1;NA;NA;Arachnida;juvénile;NA;Xysticus;Genre;Xysticus Koch, 1834-35;Xysticus;Thomisidae;Araneae;Arachnida;Arthropoda
1273;F;2;C;Forest;4;2023;ANI-23-0712;2;NA;Nitidulidae;Insecta;adulte;NA;Stelidota geminata;Espèce;Stelidota geminata (Say, 1825);Stelidota;Nitidulidae;Coleoptera;Insecta;Arthropoda
1274;F;2;C;Forest;4;2023;ANI-23-0712;2;NA;NA;Insecta;adulte;NA;Parmulini;Tribu;Parmulini Poey, 1854;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1275;F;2;C;Forest;4;2023;ANI-23-0712;1;NA;Staphylinidae;Insecta;adulte;NA;Zyras;Genre;Zyras Stephens, 1833;Zyras;Staphylinidae;Coleoptera;Insecta;Arthropoda
1276;F;2;C;Forest;4;2023;ANI-23-0712;1;NA;Chrysomelidae;Insecta;adulte;NA;Alticini;Tribu;Alticini Newman, 1834;NA;Chrysomelidae;Coleoptera;Insecta;Arthropoda
1277;F;2;C;Forest;4;2023;ANI-23-0712;1;NA;Curculionidae;Insecta;adulte;NA;Entiminae;Sous-Famille;Entiminae Schönherr, 1823;NA;Curculionidae;Coleoptera;Insecta;Arthropoda
1278;F;2;C;Forest;4;2023;ANI-23-0712;1;NA;Tingidae;Insecta;NA;NA;Kalama tricornis;Espèce;Kalama tricornis (Schrank, 1801);Kalama;Tingidae;Hemiptera;Insecta;Arthropoda
1279;F;2;C;Forest;5;2023;ANI-23-0713;3;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1280;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1281;F;2;C;Forest;5;2023;ANI-23-0713;3;NA;NA;Insecta;larve;NA;Insecta;Classe;Insecta;NA;NA;NA;Insecta;Arthropoda
1282;F;2;C;Forest;5;2023;ANI-23-0713;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1283;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1284;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1285;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;Nabidae;Insecta;adulte;NA;Himacerus mirmicoides;Espèce;Himacerus mirmicoides (O. Costa, 1834);Himacerus;Nabidae;Hemiptera;Insecta;Arthropoda
1286;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1287;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1288;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;Staphylinidae;Insecta;adulte;NA;Xantholinini;Tribu;Xantholinini Erichson, 1839;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1289;F;2;C;Forest;5;2023;ANI-23-0713;1;NA;Staphylinidae;Insecta;adulte;NA;Xantholinus;Genre;Xantholinus Dejean, 1821;Xantholinus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1290;F;3;C;Forest;1;2023;ANI-23-0729;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1291;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1292;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1293;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1294;F;3;C;Forest;1;2023;ANI-23-0729;4;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1295;F;3;C;Forest;1;2023;ANI-23-0729;1;bistriatus;Carabidae;Insecta;adulte;0.00129;Tachys bistriatus;Espèce;Tachys bistriatus (Duftschmid, 1812);Tachys;Carabidae;Coleoptera;Insecta;Arthropoda
1296;F;3;C;Forest;1;2023;ANI-23-0729;2;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1297;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1298;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1299;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Staphylinidae;Insecta;adulte;NA;Zyras;Genre;Zyras Stephens, 1833;Zyras;Staphylinidae;Coleoptera;Insecta;Arthropoda
1300;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;NA;Arachnida;NA;NA;Lycosoidea;NA;NA;NA;NA;NA;NA;NA
1301;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1302;F;3;C;Forest;1;2023;ANI-23-0729;1;NA;Latrididae;Insecta;adulte;NA;Corticariinae;Sous-Famille;Corticariinae Curtis, 1829;NA;Latridiidae;Coleoptera;Insecta;Arthropoda
1303;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1304;F;3;C;Forest;2;2023;ANI-23-0730;2;NA;Apionidae;Insecta;NA;NA;Apion;Genre;Apion Herbst, 1797;Apion;Apionidae;Coleoptera;Insecta;Arthropoda
1305;F;3;C;Forest;2;2023;ANI-23-0730;3;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1306;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1307;F;3;C;Forest;2;2023;ANI-23-0730;3;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1308;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1309;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1310;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1311;F;3;C;Forest;2;2023;ANI-23-0730;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1312;F;3;C;Forest;2;2023;ANI-23-0730;2;NA;Nitidulidae;Insecta;adulte;NA;Epuraea;Genre;Epuraea Erichson, 1843;Epuraea;Nitidulidae;Coleoptera;Insecta;Arthropoda
1313;F;3;C;Forest;3;2023;ANI-23-0731;3;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1314;F;3;C;Forest;3;2023;ANI-23-0731;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1315;F;3;C;Forest;3;2023;ANI-23-0731;2;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1316;F;3;C;Forest;3;2023;ANI-23-0731;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1317;F;3;C;Forest;3;2023;ANI-23-0731;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1318;F;3;C;Forest;4;2023;ANI-23-0732;3;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1319;F;3;C;Forest;4;2023;ANI-23-0732;2;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1320;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Gnaphosidae;Arachnida;juvénile;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1321;F;3;C;Forest;4;2023;ANI-23-0732;3;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1322;F;3;C;Forest;4;2023;ANI-23-0732;10;NA;NA;Insecta;NA;NA;Orthoptera;Ordre;Orthoptera Latreille, 1810;NA;NA;Orthoptera;Insecta;Arthropoda
1323;F;3;C;Forest;4;2023;ANI-23-0732;12;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1324;F;3;C;Forest;4;2023;ANI-23-0732;2;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1325;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1326;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Staphylinidae;Insecta;adulte;NA;Aleochara;Genre;Aleochara Gravenhorst, 1802;Aleochara;Staphylinidae;Coleoptera;Insecta;Arthropoda
1327;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Berytidae;Insecta;NA;NA;Berytidae;Famille;Berytidae Fieber, 1851;NA;Berytidae;Hemiptera;Insecta;Arthropoda
1328;F;3;C;Forest;4;2023;ANI-23-0732;6;NA;Formicidae;Insecta;adulte;NA;Tapinoma;Genre;Tapinoma Förster, 1850;Tapinoma;Formicidae;Hymenoptera;Insecta;Arthropoda
1329;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Cydnidae;Insecta;adulte;NA;Geotomini;Tribu;Geotomini Wagner, 1963;NA;Cydnidae;Hemiptera;Insecta;Arthropoda
1330;F;3;C;Forest;4;2023;ANI-23-0732;4;NA;Formicidae;Insecta;adulte;NA;Lasius;Genre;Lasius Fabricius, 1804;Lasius;Formicidae;Hymenoptera;Insecta;Arthropoda
1331;F;3;C;Forest;4;2023;ANI-23-0732;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1332;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1333;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1334;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1335;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1336;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Arachnida;NA;NA;Asagena;Genre;Asagena Sundevall, 1833;Asagena;Theridiidae;Araneae;Arachnida;Arthropoda
1337;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1338;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1339;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1340;F;3;C;Forest;5;2023;ANI-23-0733;2;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1341;F;3;C;Forest;5;2023;ANI-23-0733;1;NA;NA;Malacostracea;NA;NA;Lucasius pallidus;Espèce;Lucasius pallidus (Budde-Lund, 1885);Lucasius;Porcellionidae;Isopoda;Malacostraca;Arthropoda
1342;F;3;C;Forest;5;2023;ANI-23-0733;15;NA;Formicidae;Insecta;adulte;NA;Camponotus piceus;Espèce;Camponotus piceus (Leach, 1825);Camponotus;Formicidae;Hymenoptera;Insecta;Arthropoda
1343;F;3;C;Forest;5;2023;ANI-23-0733;2;NA;Nitidulidae;Insecta;adulte;NA;Stelidota geminata;Espèce;Stelidota geminata (Say, 1825);Stelidota;Nitidulidae;Coleoptera;Insecta;Arthropoda
1344;F;3;C;Forest;5;2023;ANI-23-0733;5;NA;NA;Arachnida;NA;NA;Thomisinae;NA;NA;NA;NA;NA;NA;NA
1345;AF;1;C;LSA;1;2023;ANI-23-0679;2;NA;Diapriidae;Insecta;adulte;NA;Basalys;Genre;Basalys Westwood, 1833;Basalys;Diapriidae;Hymenoptera;Insecta;Arthropoda
1346;AF;1;C;LSA;1;2023;ANI-23-0679;1;NA;Pteromalidae;Insecta;adulte;NA;Pteromalini;Famille;Pteromalini;NA;Pteromalini;Hymenoptera;Insecta;Arthropoda
1347;AF;1;C;LSA;1;2023;ANI-23-0679;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1348;AF;1;C;LSA;1;2023;ANI-23-0679;3;NA;Formicidae;Insecta;adulte;NA;Myrmicinae;Sous-Famille;Myrmicinae Lepeletier de Saint-Fargeau, 1835;NA;Formicidae;Hymenoptera;Insecta;Arthropoda
1349;AF;1;C;LSA;1;2023;ANI-23-0679;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1350;AF;1;C;LSA;1;2023;ANI-23-0679;1;NA;Staphylinidae;Insecta;adulte;NA;Ocypus;Genre;Ocypus Leach, 1819;Ocypus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1351;AF;1;C;LSA;2;2023;ANI-23-0681;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1352;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1353;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1354;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Acrididae;Insecta;NA;NA;Pezottetix;NA;NA;NA;NA;NA;NA;NA
1355;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1356;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;NA;Arachnida;adulte;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1357;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;NA;Arachnida;adulte;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1358;AF;1;C;LSA;2;2023;ANI-23-0681;3;NA;NA;Insecta;NA;NA;Haploembia;Genre;Haploembia Verhoeff, 1904;Haploembia;Oligotomidae;Embioptera;Insecta;Arthropoda
1359;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1360;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Blattellidae;Insecta;NA;NA;Loboptera canariensis;Espèce;Loboptera canariensis Chopard, 1954;Loboptera;Ectobiidae;Blattodea;Insecta;Arthropoda
1361;AF;1;C;LSA;2;2023;ANI-23-0681;4;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1362;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1363;AF;1;C;LSA;2;2023;ANI-23-0681;14;NA;Formicidae;Insecta;adulte;NA;Pheidole;Genre;Pheidole Westwood, 1839;Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1364;AF;1;C;LSA;2;2023;ANI-23-0681;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1365;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Thomisidae;Arachnida;NA;NA;Runcinia grammica;Espèce;Runcinia grammica (C.L. Koch, 1837);Runcinia;Thomisidae;Araneae;Arachnida;Arthropoda
1366;AF;1;C;LSA;2;2023;ANI-23-0681;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
1367;AF;1;C;LSA;2;2023;ANI-23-0681;7;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1368;AF;1;C;LSA;3;2023;ANI-23-0683;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1369;AF;1;C;LSA;3;2023;ANI-23-0683;1;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
1370;AF;1;C;LSA;3;2023;ANI-23-0683;9;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1371;AF;1;C;LSA;3;2023;ANI-23-0683;7;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1372;AF;1;C;LSA;3;2023;ANI-23-0683;1;NA;Curculionidae;Insecta;adulte;NA;Curculionidae;Famille;Curculionidae Latreille, 1802;NA;Curculionidae;Coleoptera;Insecta;Arthropoda
1373;AF;1;C;LSA;3;2023;ANI-23-0683;29;NA;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1374;AF;1;C;LSA;3;2023;ANI-23-0683;4;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1375;AF;1;C;LSA;3;2023;ANI-23-0683;1;NA;NA;Insecta;adulte;NA;Olibrus;Genre;Olibrus Erichson, 1845;Olibrus;Phalacridae;Coleoptera;Insecta;Arthropoda
1376;AF;1;C;LSA;4;2023;ANI-23-0685;34;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1377;AF;1;C;LSA;4;2023;ANI-23-0685;2;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
1378;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;NA;Insecta;larve;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
1379;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1380;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1381;AF;1;C;LSA;4;2023;ANI-23-0685;37;NA;Formicidae;Insecta;adulte;NA;Pheidole;Genre;Pheidole Westwood, 1839;Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1382;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1383;AF;1;C;LSA;4;2023;ANI-23-0685;7;NA;Formicidae;Insecta;NA;NA;Cataglyphis piliscapa;Espèce;Cataglyphis piliscapa (Forel, 1901);Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1384;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1385;AF;1;C;LSA;4;2023;ANI-23-0685;1;NA;Curculionidae;Insecta;adulte;NA;Hypurus bertrandi;Espèce;Hypurus bertrandi (Perris, 1852);Hypurus;Curculionidae;Coleoptera;Insecta;Arthropoda
1386;AF;1;C;LSA;4;2023;ANI-23-0685;4;NA;Formicidae;Insecta;NA;NA;Camponotus fallax;Espèce;Camponotus fallax (Nylander, 1856);Camponotus;Formicidae;Hymenoptera;Insecta;Arthropoda
1387;AF;1;C;LSA;5;2023;ANI-23-0687;20;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1388;AF;1;C;LSA;5;2023;ANI-23-0687;1;7punctata;Coccinellidae;Insecta;adulte;NA;Coccinella septempunctata;Espèce;Coccinella septempunctata Linnaeus, 1758;Coccinella;Coccinellidae;Coleoptera;Insecta;Arthropoda
1389;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1390;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Insecta;larve;NA;Insecta;Classe;Insecta;NA;NA;NA;Insecta;Arthropoda
1391;AF;1;C;LSA;5;2023;ANI-23-0687;3;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1392;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Staphylinidae;Insecta;NA;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1393;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1394;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Insecta;NA;NA;Haploembia;Genre;Haploembia Verhoeff, 1904;Haploembia;Oligotomidae;Embioptera;Insecta;Arthropoda
1395;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1396;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Blattellidae;Insecta;NA;NA;Loboptera canariensis;Espèce;Loboptera canariensis Chopard, 1954;Loboptera;Ectobiidae;Blattodea;Insecta;Arthropoda
1397;AF;1;C;LSA;5;2023;ANI-23-0687;14;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1398;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1399;AF;1;C;LSA;5;2023;ANI-23-0687;17;NA;Formicidae;Insecta;adulte;NA;Pheidole;Genre;Pheidole Westwood, 1839;Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1400;AF;1;C;LSA;5;2023;ANI-23-0687;2;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1401;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;NA;Malacostracea;NA;NA;Armadillidium;Genre;Armadillidium Brandt, 1831;Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1402;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Nitidulidae;Insecta;adulte;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
